CodigoTerritorial,CodigoMesa,Mesa,NroVotantes
20803,2080301070004,4,794
20803,2080301070005,5,977
20803,2080301070006,6,121
20803,2080301070007,7,436
20803,2080301070008,8,425
20803,2080301070009,9,667
20803,2080301070010,10,600
20803,2080301070011,11,277
20803,2080301070012,12,71
20803,2080301070013,13,782
20803,2080301070014,14,104
20803,2080301070015,15,776
20803,2080301070016,16,544
20803,2080301086001,1,842
20803,2080301086002,2,353
20803,2080301086003,3,283
20803,2080301089001,1,581
20803,2080301089002,2,204
20803,2080301089003,3,857
20803,2080301089004,4,311
20803,2080301089005,5,965
20803,2080301089006,6,542
20803,2080301089007,7,363
20803,2080301089008,8,403
20803,2080301089009,9,104
20803,2080301089010,10,659
20803,2080301089011,11,655
20803,2080301089012,12,114
20803,2080301089013,13,428
20803,2080301089014,14,639
20804,2080401103001,1,189
20804,2080401103002,2,24
20804,2080401103003,3,169
20804,2080401103004,4,967
20804,2080401107001,1,628
20805,2080501108001,1,112
20805,2080501108002,2,967
20805,2080501108003,3,974
20805,2080501108004,4,291
20805,2080501108005,5,440
20805,2080501108006,6,903
20805,2080501108007,7,686
20805,2080501108008,8,794
20805,2080501108009,9,931
20805,2080501108010,10,225
20805,2080501108011,11,66
20805,2080501108012,12,512
20805,2080501108013,13,832
20805,2080501108014,14,41
20805,2080501108015,15,300
20805,2080501108016,16,863
20805,2080501108017,17,797
20805,2080501108018,18,250
20805,2080501126001,1,236
20805,2080501126002,2,143
20805,2080501128001,1,153
20805,2080501128002,2,94
20805,2080501128003,3,246
20805,2080501128004,4,264
20805,2080501128005,5,167
20805,2080501128006,6,156
20805,2080501128007,7,116
20805,2080501128008,8,470
20805,2080501136001,1,750
20805,2080501136002,2,5
20805,2080501136003,3,616
20805,2080501136004,4,674
20805,2080501136005,5,635
20805,2080501136006,6,372
20805,2080501136007,7,155
20805,2080501136008,8,61
20805,2080501136009,9,825
20805,2080501136010,10,163
20805,2080501136011,11,56
20805,2080501136012,12,640
20805,2080501136013,13,178
20806,2080601149001,1,498
20806,2080601149002,2,431
20806,2080601149003,3,64
20806,2080601149004,4,584
20806,2080601149005,5,15
20806,2080601149006,6,213
20806,2080601149007,7,508
20806,2080601149008,8,142
20806,2080601149009,9,979
20806,2080601149010,10,693
20806,2080601149011,11,870
20806,2080601149012,12,958
20806,2080601149013,13,569
20806,2080601149014,14,598
20806,2080601149015,15,321
20806,2080601149016,16,142
20806,2080601149017,17,165
20806,2080601149018,18,996
20806,2080601149019,19,682
20806,2080601149020,20,45
20807,2080701169001,1,630
20807,2080701169002,2,963
20807,2080701169003,3,910
20807,2080701169004,4,765
20807,2080701169005,5,595
20807,2080701169006,6,702
20807,2080701175001,1,541
20807,2080701175002,2,382
20807,2080701175003,3,238
20901,2090101178001,1,219
20901,2090101178002,2,864
20901,2090101180001,1,533
20901,2090101180002,2,634
20901,2090101180003,3,74
20901,2090101180004,4,697
20901,2090101180005,5,524
20901,2090101180006,6,738
20901,2090101180007,7,914
20901,2090101180008,8,811
20901,2090101188001,1,55
20901,2090101188002,2,534
20901,2090101188003,3,451
20901,2090101188004,4,551
20901,2090101188005,5,317
20903,2090301193001,1,297
20903,2090301193002,2,226
20903,2090301193003,3,434
20903,2090301193004,4,714
20903,2090301193005,5,924
20903,2090301193006,6,976
20903,2090301193007,7,23
20903,2090301193008,8,330
20903,2090301193009,9,876
20905,2090501202001,1,976
20905,2090501202002,2,985
20905,2090501202003,3,179
20905,2090501202004,4,827
20905,2090501202005,5,629
20905,2090501202006,6,635
20905,2090501202007,7,973
20905,2090501202008,8,731
20905,2090501202009,9,106
20905,2090501202010,10,60
20905,2090501202011,11,212
21001,2100101213001,1,81
21001,2100101213002,2,392
21001,2100101213003,3,147
21001,2100101213004,4,530
21001,2100101213005,5,865
21001,2100101213006,6,828
21001,2100101213007,7,527
21001,2100101220001,1,340
21001,2100101220002,2,124
21001,2100101220003,3,894
21001,2100101220004,4,791
21001,2100101220005,5,48
21001,2100101220006,6,930
21001,2100101220007,7,24
21001,2100101220008,8,149
21001,2100101220009,9,55
21001,2100101220010,10,395
21001,2100101220011,11,103
21001,2100101220012,12,588
21001,2100101220013,13,16
21001,2100101220014,14,159
21001,2100101220015,15,583
21001,2100101220016,16,883
21001,2100101220017,17,448
21001,2100101220018,18,592
21001,2100101220019,19,331
21001,2100101220020,20,605
21002,2100201240001,1,715
21002,2100201240002,2,730
21002,2100201240003,3,754
21002,2100201240004,4,260
21002,2100201240005,5,498
21002,2100201240006,6,687
21002,2100201240007,7,750
21002,2100201240008,8,782
21002,2100201240009,9,738
21002,2100201240010,10,59
21002,2100201240011,11,642
21002,2100201240012,12,199
21002,2100201240013,13,135
21002,2100201253001,1,195
21002,2100201253002,2,121
21002,2100201253003,3,40
21002,2100201253004,4,746
21002,2100201253005,5,26
21002,2100201253006,6,835
21002,2100201253007,7,957
21002,2100201253008,8,756
21002,2100201253009,9,150
21002,2100201253010,10,975
21002,2100201253011,11,241
21002,2100201253012,12,773
21002,2100201253013,13,67
21002,2100201253014,14,377
21002,2100201253015,15,168
21002,2100201253016,16,926
21002,2100201253017,17,612
21002,2100201253018,18,35
21002,2100201253019,19,251
21003,2100301272001,1,727
21003,2100301272002,2,706
21003,2100301272003,3,507
21003,2100301272004,4,102
21003,2100301272005,5,319
21003,2100301272006,6,433
21003,2100301272007,7,808
21003,2100301272008,8,477
21003,2100301272009,9,537
21003,2100301272010,10,823
21003,2100301272011,11,968
21003,2100301272012,12,350
21003,2100301272013,13,714
21003,2100301272014,14,7
21003,2100301272015,15,172
21003,2100301272016,16,343
21003,2100301272017,17,87
21003,2100301272018,18,749
21003,2100301272019,19,712
21005,2100501291001,1,448
21005,2100501291002,2,569
21005,2100501291003,3,288
21005,2100501291004,4,157
21005,2100501291005,5,262
21005,2100501291006,6,428
21005,2100501291007,7,976
21005,2100501291008,8,484
21005,2100501291009,9,400
21006,2100601300001,1,688
21006,2100601300002,2,624
21006,2100601300003,3,199
21006,2100601300004,4,98
21006,2100601300005,5,140
21006,2100601300006,6,443
21006,2100601300007,7,595
21006,2100601300008,8,678
21006,2100601308001,1,585
21006,2100601308002,2,824
21006,2100601308003,3,676
21006,2100601308004,4,751
21006,2100601308005,5,785
21006,2100601308006,6,744
21006,2100601308007,7,849
21006,2100601308008,8,436
21006,2100601308009,9,189
21006,2100601308010,10,132
21101,2110101318001,1,849
21101,2110101318002,2,258
21101,2110101318003,3,998
21101,2110101318004,4,571
21101,2110101318005,5,694
21101,2110101318006,6,543
21101,2110101318007,7,893
21101,2110101318008,8,15
21101,2110101318009,9,362
21101,2110101318010,10,484
21101,2110101318011,11,748
21101,2110101318012,12,956
21101,2110101318013,13,991
21101,2110101318014,14,324
21101,2110101332001,1,359
21101,2110101332002,2,573
21101,2110101332003,3,340
21101,2110101332004,4,526
21101,2110101332005,5,189
21101,2110101332006,6,317
21101,2110101332007,7,409
21101,2110101332008,8,715
21101,2110101332009,9,512
21101,2110101332010,10,868
21101,2110101332011,11,531
21101,2110101332012,12,810
21101,2110101332013,13,123
21101,2110101332014,14,269
21101,2110101332015,15,73
21102,2110201347001,1,982
21102,2110201347002,2,315
21102,2110201347003,3,959
21102,2110201347004,4,258
21102,2110201347005,5,221
21102,2110201347006,6,939
21103,2110301353001,1,746
21103,2110301353002,2,92
21103,2110301353003,3,841
21103,2110301353004,4,407
21103,2110301353005,5,950
21103,2110301353006,6,662
21103,2110301353007,7,296
21103,2110301353008,8,736
21103,2110301353009,9,969
21103,2110301353010,10,768
21103,2110301363001,1,989
21103,2110301363002,2,301
21103,2110301363003,3,344
21103,2110301363004,4,740
21103,2110301363005,5,946
21103,2110301363006,6,589
21103,2110301363007,7,255
21103,2110301363008,8,486
21103,2110301363009,9,689
21103,2110301363010,10,415
21104,2110401373001,1,886
21104,2110401373002,2,628
21104,2110401373003,3,169
21104,2110401373004,4,519
21104,2110401373005,5,948
21104,2110401373006,6,122
21104,2110401373007,7,66
21104,2110401373008,8,256
21104,2110401381001,1,988
21104,2110401381002,2,177
21104,2110401381003,3,52
21105,2110501384001,1,436
21105,2110501384002,2,603
21105,2110501384003,3,813
21201,2120101387001,1,108
21201,2120101387002,2,139
21201,2120101387003,3,365
21201,2120101387004,4,104
21201,2120101387005,5,668
21201,2120101387006,6,692
21201,2120101387007,7,948
21201,2120101387008,8,876
21201,2120101387009,9,512
21201,2120101387010,10,54
21201,2120101387011,11,241
21201,2120101387012,12,197
21201,2120101399001,1,210
21201,2120101399002,2,619
21203,2120301401001,1,672
21203,2120301401002,2,68
21203,2120301401003,3,993
21203,2120301401004,4,136
21203,2120301401005,5,885
21203,2120301401006,6,254
21203,2120301401007,7,343
21203,2120301401008,8,91
21203,2120301401009,9,546
21203,2120301401010,10,442
21203,2120301401011,11,172
21203,2120301401012,12,759
21203,2120301401013,13,792
21203,2120301401014,14,351
21203,2120301401015,15,727
21203,2120301401016,16,973
21203,2120301417001,1,483
21204,2120401418001,1,187
21204,2120401418002,2,141
21204,2120401418003,3,213
21204,2120401418004,4,773
21204,2120401418005,5,846
21204,2120401418006,6,830
21204,2120401418007,7,889
21204,2120401418008,8,351
21204,2120401418009,9,365
21204,2120401418010,10,185
21204,2120401418011,11,210
21204,2120401418012,12,566
21204,2120401418013,13,796
21204,2120401418014,14,873
21204,2120401418015,15,119
21204,2120401418016,16,942
21204,2120401418017,17,906
21301,2130101435001,1,395
21301,2130101435002,2,788
21301,2130101435003,3,522
21301,2130101435004,4,189
21301,2130101435005,5,760
21301,2130101435006,6,348
21301,2130101435007,7,226
21301,2130101435008,8,241
21302,2130201443001,1,114
21303,2130301444001,1,247
21303,2130301444002,2,888
21303,2130301444003,3,434
21303,2130301444004,4,291
21303,2130301444005,5,825
21303,2130301444006,6,114
21303,2130301444007,7,919
21303,2130301444008,8,620
21303,2130301444009,9,965
21303,2130301444010,10,254
21303,2130301444011,11,991
21303,2130301444012,12,994
21303,2130301444013,13,129
21303,2130301444014,14,947
21304,2130401458001,1,623
21304,2130401458002,2,477
21304,2130401458003,3,645
21304,2130401458004,4,879
21304,2130401462001,1,770
21304,2130401462002,2,503
21304,2130401462003,3,526
21304,2130401462004,4,377
21304,2130401462005,5,844
21304,2130401462006,6,397
21304,2130401462007,7,18
21304,2130401462008,8,251
21304,2130401462009,9,268
21304,2130401462010,10,141
21304,2130401462011,11,247
21304,2130401462012,12,421
21304,2130401462013,13,328
21304,2130401462014,14,602
21304,2130401462015,15,808
21304,2130401462016,16,569
21304,2130401462017,17,278
21304,2130401462018,18,396
21401,2140101480001,1,815
21401,2140101480002,2,785
21401,2140101480003,3,636
21401,2140101480004,4,557
21401,2140101480005,5,957
21401,2140101480006,6,901
21401,2140101480007,7,390
21401,2140101480008,8,967
21401,2140101480009,9,735
21401,2140101480010,10,517
21401,2140101480011,11,384
21401,2140101480012,12,294
21401,2140101480013,13,245
21401,2140101480014,14,219
21401,2140101480015,15,50
21401,2140101480016,16,578
21401,2140101480017,17,222
21401,2140101480018,18,837
21401,2140101480019,19,878
21401,2140101499001,1,560
21401,2140101499002,2,139
21401,2140101499003,3,609
21401,2140101499004,4,961
21401,2140101499005,5,617
21401,2140101499006,6,140
21401,2140101499007,7,218
21401,2140101499008,8,340
21402,2140201507001,1,630
21402,2140201507002,2,827
21402,2140201507003,3,764
21402,2140201507004,4,480
21402,2140201511001,1,323
21402,2140201511002,2,519
21402,2140201511003,3,575
21402,2140201511004,4,412
21402,2140201511005,5,622
21402,2140201511006,6,45
21402,2140201511007,7,452
21402,2140201511008,8,424
21402,2140201511009,9,222
21402,2140201511010,10,340
21402,2140201511011,11,477
21402,2140201511012,12,734
21402,2140201511013,13,914
21402,2140201511014,14,282
21402,2140201511015,15,456
21402,2140201511016,16,615
21402,2140201511017,17,96
21501,2150101528001,1,289
21501,2150101528002,2,722
21501,2150101528003,3,657
21501,2150101528004,4,648
21501,2150101528005,5,852
21501,2150101528006,6,531
21501,2150101528007,7,46
21501,2150101528008,8,11
21501,2150101528009,9,146
21501,2150101528010,10,365
21501,2150101528011,11,114
21501,2150101528012,12,13
21501,2150101528013,13,522
21501,2150101528014,14,599
21501,2150101528015,15,482
21501,2150101528016,16,57
21501,2150101544001,1,868
21501,2150101544002,2,554
21501,2150101544003,3,844
21501,2150101544004,4,434
21501,2150101544005,5,51
21501,2150101544006,6,881
21501,2150101544007,7,932
21501,2150101544008,8,596
21501,2150101544009,9,848
21501,2150101544010,10,755
21501,2150101544011,11,977
21501,2150101544012,12,518
21501,2150101544013,13,280
21501,2150101544014,14,776
21501,2150101558001,1,609
21501,2150101558002,2,494
21501,2150101558003,3,465
21501,2150101558004,4,443
21501,2150101558005,5,532
21501,2150101558006,6,796
21501,2150101558007,7,751
21502,2150201565001,1,641
21502,2150201565002,2,738
21502,2150201565003,3,488
21502,2150201565004,4,382
21502,2150201565005,5,551
21502,2150201565006,6,143
21502,2150201565007,7,12
21502,2150201565008,8,585
21502,2150201565009,9,606
21502,2150201565010,10,391
21502,2150201575001,1,558
21601,2160101576001,1,865
21601,2160101577001,1,122
21601,2160101577002,2,788
21601,2160101577003,3,727
21601,2160101577004,4,262
21601,2160101577005,5,148
21601,2160101577006,6,391
21601,2160101577007,7,332
21601,2160101577008,8,670
21601,2160101577009,9,480
21601,2160101577010,10,541
21601,2160101577011,11,566
21601,2160101577012,12,857
21601,2160101577013,13,30
21601,2160101577014,14,456
21601,2160101577015,15,986
21601,2160101577016,16,80
21601,2160101577017,17,42
21601,2160101577018,18,282
21601,2160101577019,19,325
21601,2160101577020,20,839
21601,2160101597001,1,839
21601,2160101597002,2,626
21601,2160101597003,3,743
21601,2160101597004,4,892
21601,2160101597005,5,926
21601,2160101597006,6,77
21601,2160101597007,7,798
21601,2160101597008,8,274
21601,2160101597009,9,254
21601,2160101597010,10,587
21601,2160101597011,11,327
21601,2160101597012,12,920
21601,2160101597013,13,14
21601,2160101597014,14,376
21601,2160101597015,15,151
21601,2160101597016,16,697
21601,2160101597017,17,902
21601,2160101597018,18,341
21601,2160101597019,19,902
21601,2160101597020,20,51
21601,2160101617001,1,738
21601,2160101617002,2,555
21601,2160101617003,3,212
21601,2160101617004,4,508
21601,2160101617005,5,670
21601,2160101617006,6,678
21601,2160101617007,7,864
21602,2160201624001,1,737
21602,2160201624002,2,973
21602,2160201624003,3,865
21602,2160201624004,4,535
21602,2160201624005,5,888
21602,2160201624006,6,687
21702,2170201630001,1,967
21702,2170201630002,2,204
21702,2170201630003,3,753
21702,2170201630004,4,860
21702,2170201630005,5,597
21702,2170201630006,6,503
21702,2170201630007,7,697
21702,2170201630008,8,574
21702,2170201630009,9,853
21702,2170201630010,10,65
21702,2170201630011,11,708
21702,2170201630012,12,811
21702,2170201630013,13,684
21702,2170201630014,14,648
21702,2170201630015,15,820
21703,2170301645001,1,737
21703,2170301645002,2,808
21703,2170301645003,3,846
21703,2170301645004,4,274
21703,2170301645005,5,868
21703,2170301645006,6,326
21703,2170301645007,7,909
21703,2170301645008,8,286
21703,2170301645009,9,230
21703,2170301645010,10,350
21703,2170301645011,11,861
21703,2170301645012,12,992
21703,2170301645013,13,787
21703,2170301645014,14,508
21703,2170301659001,1,666
21703,2170301659002,2,919
21703,2170301659003,3,117
21703,2170301659004,4,253
21703,2170301659005,5,815
21703,2170301659006,6,846
21703,2170301659007,7,763
21703,2170301659008,8,462
21703,2170301659009,9,29
21703,2170301659010,10,245
21703,2170301659011,11,427
21703,2170301659012,12,447
21703,2170301659013,13,231
21703,2170301659014,14,392
21703,2170301659015,15,566
21703,2170301659016,16,626
21703,2170301659017,17,179
21703,2170301659018,18,893
21703,2170301659019,19,599
21703,2170301659020,20,152
21801,2180101679001,1,493
21801,2180101679002,2,982
21801,2180101679003,3,279
21801,2180101682001,1,620
21801,2180101682002,2,325
21801,2180101682003,3,434
21802,2180201685001,1,953
21802,2180201685002,2,355
21803,2180301687001,1,24
21803,2180301687002,2,489
21803,2180301687003,3,835
21803,2180301687004,4,453
21803,2180301687005,5,93
21803,2180301687006,6,237
21803,2180301687007,7,599
21803,2180301687008,8,261
21803,2180301687009,9,254
21803,2180301687010,10,505
21803,2180301687011,11,136
21803,2180301687012,12,3
21803,2180301687013,13,244
21803,2180301687014,14,267
21803,2180301687015,15,785
21803,2180301687016,16,763
21803,2180301687017,17,942
21803,2180301687018,18,913
21902,2190201705001,1,619
21902,2190201705002,2,513
21902,2190201705003,3,261
21902,2190201705004,4,240
21902,2190201705005,5,615
21902,2190201705006,6,904
21902,2190201705007,7,139
21902,2190201705008,8,21
21902,2190201705009,9,643
21902,2190201705010,10,447
21902,2190201705011,11,52
21902,2190201705012,12,741
22002,2200201717001,1,12
22002,2200201717002,2,341
22002,2200201717003,3,591
22002,2200201717004,4,907
22002,2200201717005,5,340
22002,2200201717006,6,912
22002,2200201717007,7,715
22002,2200201717008,8,966
22002,2200201717009,9,766
22002,2200201717010,10,497
22002,2200201717011,11,456
22002,2200201728001,1,951
22002,2200201728002,2,328
22002,2200201728003,3,737
22002,2200201731001,1,368
22002,2200201731002,2,832
22002,2200201731003,3,14
22002,2200201731004,4,345
22002,2200201731005,5,567
22002,2200201731006,6,761
22002,2200201731007,7,60
22002,2200201731008,8,313
22002,2200201731009,9,151
22002,2200201731010,10,139
22002,2200201731011,11,334
22002,2200201731012,12,533
22002,2200201731013,13,460
22002,2200201731014,14,904
22002,2200201731015,15,416
22002,2200201731016,16,1
22002,2200201731017,17,645
22002,2200201731018,18,356
22002,2200201731019,19,415
30201,3020101750001,1,69
30201,3020101750002,2,519
30201,3020101750003,3,924
30201,3020101750004,4,832
30201,3020101750005,5,610
30201,3020101750006,6,95
30201,3020101750007,7,145
30201,3020101750008,8,257
30201,3020101750009,9,534
30201,3020101750010,10,815
30201,3020101750011,11,790
30202,3020201761001,1,296
30202,3020201761002,2,819
30202,3020201761003,3,921
30202,3020201761004,4,551
30202,3020201761005,5,696
30202,3020201761006,6,851
30202,3020201761007,7,775
30202,3020201761008,8,507
30202,3020201761009,9,237
30202,3020201761010,10,394
30202,3020201761011,11,978
30202,3020201761012,12,451
30202,3020201761013,13,213
30202,3020201761014,14,658
30202,3020201761015,15,849
30202,3020201776001,1,261
30202,3020201776002,2,297
30202,3020201776003,3,471
30202,3020201776004,4,349
30202,3020201776005,5,464
30202,3020201776006,6,366
30202,3020201776007,7,437
30202,3020201776008,8,521
30202,3020201776009,9,877
30202,3020201776010,10,831
30202,3020201776011,11,212
30202,3020201776012,12,44
30202,3020201776013,13,85
30202,3020201776014,14,286
30202,3020201776015,15,422
30202,3020201776016,16,441
30202,3020201776017,17,114
30202,3020201793001,1,472
30202,3020201793002,2,613
30202,3020201793003,3,228
30202,3020201793004,4,382
30202,3020201793005,5,561
30202,3020201793006,6,532
30202,3020201793007,7,515
30202,3020201793008,8,201
30202,3020201793009,9,255
30202,3020201793010,10,693
30202,3020201793011,11,241
30202,3020201793012,12,964
30202,3020201793013,13,293
30202,3020201793014,14,810
30202,3020201793015,15,652
30202,3020201793016,16,769
30202,3020201793017,17,426
30202,3020201793018,18,451
30202,3020201793019,19,596
30203,3020301812001,1,834
30203,3020301812002,2,905
30203,3020301812003,3,735
30203,3020301812004,4,686
30203,3020301812005,5,601
30203,3020301812006,6,749
30203,3020301812007,7,511
30203,3020301812008,8,597
30302,3030201820001,1,744
30302,3030201820002,2,274
30302,3030201820003,3,176
30302,3030201820004,4,391
30302,3030201820005,5,33
30302,3030201820006,6,772
30302,3030201826001,1,991
30302,3030201826002,2,722
30302,3030201826003,3,40
30302,3030201826004,4,861
30302,3030201826005,5,853
30302,3030201826006,6,955
30302,3030201826007,7,906
30302,3030201826008,8,253
30302,3030201826009,9,490
30302,3030201826010,10,89
30302,3030201836001,1,979
30302,3030201836002,2,931
30302,3030201836003,3,930
30302,3030201836004,4,876
30302,3030201836005,5,92
30302,3030201836006,6,27
30302,3030201836007,7,742
30302,3030201836008,8,102
30302,3030201836009,9,718
30302,3030201836010,10,168
30302,3030201836011,11,207
30302,3030201836012,12,279
30302,3030201836013,13,70
30302,3030201836014,14,735
30302,3030201836015,15,432
30303,3030301851001,1,575
30303,3030301851002,2,80
30303,3030301851003,3,511
30303,3030301851004,4,441
30303,3030301851005,5,305
30303,3030301851006,6,673
30303,3030301851007,7,337
30303,3030301851008,8,103
30303,3030301851009,9,176
30303,3030301851010,10,859
30303,3030301851011,11,566
30303,3030301851012,12,735
30303,3030301851013,13,874
30303,3030301851014,14,152
30303,3030301851015,15,310
30303,3030301851016,16,85
30303,3030301851017,17,428
30303,3030301851018,18,740
30303,3030301851019,19,872
30401,3040101870001,1,271
30401,3040101870002,2,158
30401,3040101870003,3,20
30401,3040101870004,4,627
30401,3040101870005,5,257
30401,3040101870006,6,548
30401,3040101870007,7,819
30401,3040101870008,8,308
30401,3040101870009,9,536
30401,3040101870010,10,213
30401,3040101880001,1,947
30401,3040101880002,2,11
30401,3040101880003,3,786
30401,3040101880004,4,574
30401,3040101880005,5,503
30401,3040101880006,6,426
30401,3040101880007,7,499
30401,3040101880008,8,655
30402,3040201888001,1,121
30402,3040201888002,2,699
30403,3040301890001,1,308
30403,3040301890002,2,630
30403,3040301890003,3,680
30403,3040301890004,4,815
30403,3040301890005,5,706
30501,3050101895001,1,819
30501,3050101895002,2,72
30501,3050101897001,1,821
30501,3050101897002,2,319
30501,3050101897003,3,198
30501,3050101897004,4,836
30501,3050101897005,5,78
30501,3050101897006,6,624
30501,3050101897007,7,952
30501,3050101897008,8,754
30501,3050101897009,9,878
30501,3050101897010,10,408
30501,3050101897011,11,866
30501,3050101908001,1,542
30501,3050101908002,2,826
30501,3050101908003,3,216
30501,3050101908004,4,342
30501,3050101908005,5,277
30501,3050101908006,6,255
30501,3050101908007,7,402
30501,3050101908008,8,573
30501,3050101908009,9,879
30501,3050101908010,10,291
30501,3050101908011,11,329
30501,3050101908012,12,319
30602,3060201920001,1,108
30602,3060201920002,2,170
30602,3060201920003,3,584
30602,3060201920004,4,4
30602,3060201920005,5,991
30602,3060201920006,6,86
30602,3060201920007,7,597
30602,3060201920008,8,119
30602,3060201920009,9,111
30602,3060201920010,10,473
30602,3060201920011,11,979
30602,3060201920012,12,220
30602,3060201920013,13,942
30702,3070201933001,1,453
30702,3070201933002,2,794
30702,3070201933003,3,724
30702,3070201936001,1,4
30702,3070201936002,2,952
30702,3070201936003,3,267
30702,3070201936004,4,373
30702,3070201936005,5,575
30702,3070201941001,1,204
30702,3070201941002,2,157
30702,3070201941003,3,989
30702,3070201941004,4,101
30702,3070201941005,5,688
30702,3070201941006,6,688
30702,3070201941007,7,257
30702,3070201941008,8,857
30702,3070201941009,9,832
30702,3070201941010,10,34
30702,3070201941011,11,856
30702,3070201941012,12,936
30702,3070201941013,13,499
30702,3070201941014,14,418
30702,3070201941015,15,210
30702,3070201956001,1,82
30702,3070201956002,2,702
30702,3070201956003,3,189
30702,3070201956004,4,572
30702,3070201956005,5,413
30702,3070201956006,6,26
30702,3070201956007,7,700
30702,3070201956008,8,254
30702,3070201956009,9,393
30702,3070201956010,10,733
30702,3070201956011,11,675
30702,3070201956012,12,553
30702,3070201956013,13,392
30702,3070201956014,14,864
30702,3070201956015,15,774
30702,3070201956016,16,641
30702,3070201956017,17,671
30702,3070201956018,18,444
30702,3070201956019,19,463
30801,3080101975001,1,93
30801,3080101975002,2,337
30801,3080101975003,3,58
30801,3080101975004,4,829
30801,3080101975005,5,193
30801,3080101975006,6,25
30801,3080101975007,7,356
30801,3080101975008,8,355
30801,3080101975009,9,378
30801,3080101984001,1,759
30801,3080101984002,2,172
30801,3080101984003,3,728
30801,3080101984004,4,237
30801,3080101984005,5,843
30801,3080101984006,6,364
30801,3080101984007,7,18
30801,3080101991001,1,31
30801,3080101991002,2,248
30801,3080101991003,3,610
30801,3080101991004,4,599
30801,3080101991005,5,293
30801,3080101991006,6,220
30801,3080101991007,7,544
30801,3080101991008,8,587
30801,3080101991009,9,341
30801,3080101991010,10,958
30801,3080101991011,11,308
30801,3080101991012,12,306
30802,3080202003001,1,360
30802,3080202003002,2,667
30802,3080202003003,3,744
30802,3080202003004,4,305
30802,3080202003005,5,676
30802,3080202003006,6,419
30802,3080202003007,7,749
30803,3080302010001,1,384
30803,3080302010002,2,293
30803,3080302010003,3,373
30803,3080302010004,4,598
30803,3080302010005,5,973
30803,3080302010006,6,604
30803,3080302010007,7,159
30803,3080302010008,8,583
30803,3080302010009,9,896
30803,3080302010010,10,405
30803,3080302010011,11,633
30803,3080302010012,12,73
30803,3080302010013,13,623
30803,3080302010014,14,919
30803,3080302010015,15,472
30803,3080302010016,16,260
30803,3080302010017,17,141
30803,3080302010018,18,337
30803,3080302010019,19,843
30803,3080302010020,20,40
30901,3090102030001,1,603
30901,3090102030002,2,758
30901,3090102030003,3,867
30901,3090102030004,4,64
30901,3090102030005,5,580
30901,3090102030006,6,752
30901,3090102030007,7,596
30901,3090102030008,8,709
30901,3090102030009,9,868
30901,3090102030010,10,206
30901,3090102030011,11,105
30901,3090102030012,12,212
30901,3090102030013,13,402
30901,3090102030014,14,597
30901,3090102030015,15,926
30901,3090102030016,16,305
30901,3090102030017,17,375
30901,3090102030018,18,77
30901,3090102030019,19,284
30901,3090102049001,1,854
30901,3090102049002,2,967
30902,3090202051001,1,693
30902,3090202051002,2,778
30902,3090202051003,3,16
30902,3090202051004,4,772
30902,3090202051005,5,365
30902,3090202051006,6,275
30902,3090202051007,7,668
30902,3090202051008,8,514
30902,3090202051009,9,935
30902,3090202051010,10,539
30902,3090202051011,11,429
30902,3090202051012,12,353
30902,3090202051013,13,856
30902,3090202051014,14,946
30902,3090202051015,15,143
30902,3090202051016,16,576
30902,3090202051017,17,677
30903,3090302068001,1,628
30903,3090302068002,2,966
30903,3090302068003,3,440
30903,3090302068004,4,132
30903,3090302072001,1,791
30903,3090302072002,2,130
30903,3090302072003,3,669
31001,3100102075001,1,753
31001,3100102076001,1,864
31001,3100102076002,2,812
31001,3100102076003,3,997
31001,3100102076004,4,519
31001,3100102076005,5,239
31001,3100102076006,6,284
31001,3100102076007,7,196
31001,3100102076008,8,571
31001,3100102076009,9,180
31001,3100102076010,10,885
31001,3100102076011,11,360
31001,3100102076012,12,871
31001,3100102076013,13,602
31001,3100102076014,14,468
31001,3100102076015,15,609
31001,3100102076016,16,755
31001,3100102076017,17,514
31001,3100102076018,18,79
31001,3100102076019,19,682
31001,3100102076020,20,306
31002,3100202096001,1,815
31002,3100202096002,2,410
31002,3100202096003,3,435
31002,3100202096004,4,497
31002,3100202096005,5,585
31002,3100202096006,6,988
31002,3100202096007,7,735
31002,3100202096008,8,906
31002,3100202104001,1,58
31002,3100202104002,2,161
31002,3100202104003,3,986
31002,3100202104004,4,318
31002,3100202104005,5,450
31002,3100202104006,6,759
31002,3100202104007,7,996
31002,3100202104008,8,98
31002,3100202104009,9,333
31002,3100202104010,10,551
31002,3100202104011,11,988
31002,3100202104012,12,291
31002,3100202116001,1,570
31002,3100202116002,2,686
31002,3100202116003,3,485
31002,3100202116004,4,846
31002,3100202116005,5,67
31002,3100202116006,6,677
31002,3100202116007,7,286
31002,3100202116008,8,817
31002,3100202116009,9,527
31002,3100202116010,10,460
31002,3100202116011,11,202
31002,3100202116012,12,70
31002,3100202116013,13,453
31003,3100302129001,1,304
31003,3100302129002,2,677
31003,3100302129003,3,557
31003,3100302129004,4,258
31003,3100302129005,5,80
31003,3100302129006,6,645
31003,3100302129007,7,710
31003,3100302129008,8,539
31003,3100302129009,9,832
31003,3100302129010,10,778
31003,3100302139001,1,129
31003,3100302139002,2,286
31003,3100302139003,3,447
31003,3100302139004,4,258
31003,3100302139005,5,235
31003,3100302139006,6,444
31003,3100302139007,7,362
31003,3100302139008,8,417
